,zpid,id,providerListingId,imgSrc,hasImage,detailUrl,statusType,statusText,countryCurrency,price,unformattedPrice,address,addressStreet,addressCity,addressState,addressZipcode,isUndisclosedAddress,beds,baths,area,latLong,isZillowOwned,variableData,badgeInfo,hdpData,isSaved,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,zestimate,shouldShowZestimateAsPrice,has3DModel,hasVideo,isHomeRec,brokerName,info6String,hasAdditionalAttributions,isFeaturedListing,availabilityDate,list,relaxed,utcDateTime,info2String,info3String,hasOpenHouse,openHouseStartDate,openHouseEndDate,openHouseDescription,info1String,builderName
610,112999992,112999992,,https://photos.zillowstatic.com/fp/d5cf3db677aeb58b4bcce787979ef270-p_e.jpg,True,https://www.zillow.com/homedetails/109-Eastman-Hill-Rd-Lebanon-NH-03766/112999992_zpid/,FOR_SALE,Active,$,"$1,995,000",1995000,"109 Eastman Hill Road, Lebanon, NH 03766",109 Eastman Hill Road,Lebanon,NH,03766,False,3,5.0,6876.0,"{'latitude': 43.62856, 'longitude': -72.185455}",False,"{'type': 'PRICE_REDUCTION', 'text': '$255,000 (Sep 8)'}",,"{'homeInfo': {'zpid': 112999992, 'streetAddress': '109 Eastman Hill Road', 'zipcode': '03766', 'city': 'Lebanon', 'state': 'NH', 'latitude': 43.62856, 'longitude': -72.185455, 'price': 1995000.0, 'datePriceChanged': 1662620400000, 'bathrooms': 5.0, 'bedrooms': 3.0, 'livingArea': 6876.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$255,000 (Sep 8)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'priceChange': -255000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1315600.0, 'lotAreaValue': 26.5, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,2022-10-11 08:12:03.919861,Listing provided by NEREN,,,,,,,
611,117789749,117789749,,https://photos.zillowstatic.com/fp/1a68ac2eb0e5a572b3ad06a45fa0adea-p_e.jpg,True,https://www.zillow.com/homedetails/51-Old-Revolutionary-Rd-Temple-NH-03084/117789749_zpid/,FOR_SALE,Active,$,"$1,995,000",1995000,"51 Old Revolutionary Road, Temple, NH 03084",51 Old Revolutionary Road,Temple,NH,03084,False,3,3.0,2924.0,"{'latitude': 42.844666, 'longitude': -71.857376}",False,"{'type': 'DAYS_ON', 'text': '3 days on Zillow'}",,"{'homeInfo': {'zpid': 117789749, 'streetAddress': '51 Old Revolutionary Road', 'zipcode': '03084', 'city': 'Temple', 'state': 'NH', 'latitude': 42.844666, 'longitude': -71.857376, 'price': 1995000.0, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2924.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 417412.0, 'lotAreaValue': 162.6, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,2022-10-11 08:12:03.919861,Listing provided by NEREN,,,,,,,
612,149250227,149250227,,https://photos.zillowstatic.com/fp/c944db351bafd908a01da91705a502e5-p_e.jpg,True,https://www.zillow.com/homedetails/29-Fengler-Rd-Scarborough-ME-04074/149250227_zpid/,FOR_SALE,Active,$,"$1,995,000",1995000,"29 Fengler Road, Scarborough, ME 04074",29 Fengler Road,Scarborough,ME,04074,False,5,4.0,4574.0,"{'latitude': 43.605118, 'longitude': -70.43095}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 149250227, 'streetAddress': '29 Fengler Road', 'zipcode': '04074', 'city': 'Scarborough', 'state': 'ME', 'latitude': 43.605118, 'longitude': -70.43095, 'price': 1995000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 4574.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 629900.0, 'lotAreaValue': 1.5, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,True,False,False,F.O. Bailey Real Estate,,True,False,,True,False,2022-10-11 08:12:03.919861,,https://photos.zillowstatic.com/fp/007c8aec25461d8203718eefd656ac5e-zillow_web_48_23.jpg,,,,,,
613,166020422,166020422,,https://photos.zillowstatic.com/fp/31e00654e3bc0579c6352b05e3b316e7-p_e.jpg,True,https://www.zillow.com/homedetails/128-Fairhaven-Rd-Concord-MA-01742/166020422_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"128 Fairhaven Rd, Concord, MA 01742",128 Fairhaven Rd,Concord,MA,01742,False,4,5.0,3819.0,"{'latitude': 42.447163, 'longitude': -71.35597}",False,"{'type': 'DAYS_ON', 'text': '88 days on Zillow'}",,"{'homeInfo': {'zpid': 166020422, 'streetAddress': '128 Fairhaven Rd', 'zipcode': '01742', 'city': 'Concord', 'state': 'MA', 'latitude': 42.447163, 'longitude': -71.35597, 'price': 1995000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'livingArea': 3819.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1956404, 'rentZestimate': 7069, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 668900.0, 'lotAreaValue': 0.26, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),1956404.0,False,False,False,False,Coldwell Banker Realty - Concord,Gail Walton,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
614,2061780488,2061780488,,https://photos.zillowstatic.com/fp/80acf61b520eef2ddf809563f592ecb8-p_e.jpg,True,https://www.zillow.com/homedetails/612-Cold-Spring-Rd-North-Bennington-VT-05257/2061780488_zpid/,FOR_SALE,Active,$,"$1,995,000",1995000,"612 Cold Spring Road, Shaftsbury, VT 05262",612 Cold Spring Road,North Bennington,VT,05257,False,5,5.0,3600.0,"{'latitude': 42.954918, 'longitude': -73.26084}",False,"{'type': 'DAYS_ON', 'text': '46 days on Zillow'}",,"{'homeInfo': {'zpid': 2061780488, 'streetAddress': '612 Cold Spring Road', 'zipcode': '05257', 'city': 'North Bennington', 'state': 'VT', 'latitude': 42.954918, 'longitude': -73.26084, 'price': 1995000.0, 'bathrooms': 5.0, 'bedrooms': 5.0, 'livingArea': 3600.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 86.0, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,2022-10-11 08:12:03.919861,Listing provided by NEREN,,,,,,,
615,2062102846,2062102846,,https://photos.zillowstatic.com/fp/beb4e7da668be2418abcfaacbbffdafc-p_e.jpg,True,https://www.zillow.com/homedetails/1-L-L3-Farmhouse-Ln-1-Reading-MA-01867/2062102846_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"1 L & L3 Farmhouse Ln #1, Reading, MA 01867",1 L & L3 Farmhouse Ln #1,Reading,MA,01867,False,5,4.0,4000.0,{},False,"{'type': 'DAYS_ON', 'text': '8 days on Zillow'}",,"{'homeInfo': {'zpid': 2062102846, 'streetAddress': '1 L & L3 Farmhouse Ln #1', 'zipcode': '01867', 'city': 'Reading', 'state': 'MA', 'price': 1995000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 4000.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 1', 'lotAreaValue': 0.45999999999999996, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,Leading Edge Real Estate,Chuha & Scouten Team,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
616,2063407289,2063407289,,https://photos.zillowstatic.com/fp/7c023c4f4414a82dc4444933c4d0818f-p_e.jpg,True,https://www.zillow.com/homedetails/Zero-Bridge-St-LOT-3-South-Hamilton-MA-01982/2063407289_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"Zero Bridge St LOT 3, South Hamilton, MA 01982",Zero Bridge St LOT 3,South Hamilton,MA,01982,False,5,4.0,4800.0,{},False,"{'type': 'DAYS_ON', 'text': '153 days on Zillow'}",,"{'homeInfo': {'zpid': 2063407289, 'streetAddress': 'Zero Bridge St LOT 3', 'zipcode': '01982', 'city': 'South Hamilton', 'state': 'MA', 'price': 1995000.0, 'bathrooms': 4.0, 'bedrooms': 5.0, 'livingArea': 4800.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Lot 3', 'lotAreaValue': 2.73, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,J. Barrett & Company,The Lopes Group,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
617,2087972256,2087972256,,https://photos.zillowstatic.com/fp/cb76c9104b95f0b723edd33e1033d0b3-p_e.jpg,True,https://www.zillow.com/homedetails/92-County-Rd-Stratton-VT-05155/2087972256_zpid/,FOR_SALE,Active,$,"$1,995,000",1995000,"92 County Road, Stratton, VT 05155",92 County Road,Stratton,VT,05155,False,5,6.0,7757.0,"{'latitude': 43.09981, 'longitude': -72.872215}",False,"{'type': 'DAYS_ON', 'text': '157 days on Zillow'}",,"{'homeInfo': {'zpid': 2087972256, 'streetAddress': '92 County Road', 'zipcode': '05155', 'city': 'Stratton', 'state': 'VT', 'latitude': 43.09981, 'longitude': -72.872215, 'price': 1995000.0, 'datePriceChanged': 1654671600000, 'bathrooms': 6.0, 'bedrooms': 5.0, 'livingArea': 7757.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 9893, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'priceChange': -80000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'lotAreaValue': 5.18, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,2022-10-11 08:12:03.919861,Listing provided by NEREN,,,,,,,
618,30446713,30446713,,https://photos.zillowstatic.com/fp/68839f3de374415893d6ed542b80d253-p_e.jpg,True,https://www.zillow.com/homedetails/930-Kiwassa-Lake-Rd-Saranac-Lake-NY-12983/30446713_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"930 Kiwassa Lake Rd, Saranac Lake, NY 12983",930 Kiwassa Lake Rd,Saranac Lake,NY,12983,False,3,3.0,2611.0,"{'latitude': 44.297188, 'longitude': -74.14634}",False,"{'type': 'DAYS_ON', 'text': '142 days on Zillow'}",,"{'homeInfo': {'zpid': 30446713, 'streetAddress': '930 Kiwassa Lake Rd', 'zipcode': '12983', 'city': 'Saranac Lake', 'state': 'NY', 'latitude': 44.297188, 'longitude': -74.14634, 'price': 1995000.0, 'datePriceChanged': 1655708400000, 'bathrooms': 3.0, 'bedrooms': 3.0, 'livingArea': 2611.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'priceChange': -305000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 873333.0, 'lotAreaValue': 1.25, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,Listing by: Adirondack Stiles Real Estate Company,,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
619,32405695,32405695,,https://photos.zillowstatic.com/fp/364c7d3a4e9b1e34329f85b6cc4b08d3-p_e.jpg,True,https://www.zillow.com/homedetails/33-Nelson-Ave-Saratoga-Springs-NY-12866/32405695_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"33 Nelson Avenue, Saratoga Springs, NY 12866",33 Nelson Avenue,Saratoga Springs,NY,12866,False,4,4.0,3640.0,"{'latitude': 43.063805, 'longitude': -73.770134}",False,"{'type': 'VIDEO_WALKTHROUGH', 'text': 'Video Walkthrough'}",,"{'homeInfo': {'zpid': 32405695, 'streetAddress': '33 Nelson Avenue', 'zipcode': '12866', 'city': 'Saratoga Springs', 'state': 'NY', 'latitude': 43.063805, 'longitude': -73.770134, 'price': 1995000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 3640.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 4337, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'videoCount': 1, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 561600.0, 'lotAreaValue': 0.71, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,True,False,Listing by: Coldwell Banker Prime Prop.,,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
620,337134958,337134958,,https://photos.zillowstatic.com/fp/7b2344a2701290ddf2a9528c3072731d-p_e.jpg,True,https://www.zillow.com/homedetails/280-Cleveland-Hill-Rd-Tamworth-NH-03886/337134958_zpid/,FOR_SALE,Active,$,"$1,995,000",1995000,"280 Cleveland Hill Road, Tamworth, NH 03886",280 Cleveland Hill Road,Tamworth,NH,03886,False,5,6.0,6810.0,"{'latitude': 43.854958, 'longitude': -71.275826}",False,"{'type': 'PRICE_REDUCTION', 'text': '$380,000 (Oct 6)'}",,"{'homeInfo': {'zpid': 337134958, 'streetAddress': '280 Cleveland Hill Road', 'zipcode': '03886', 'city': 'Tamworth', 'state': 'NH', 'latitude': 43.854958, 'longitude': -71.275826, 'price': 1995000.0, 'datePriceChanged': 1665039600000, 'bathrooms': 6.0, 'bedrooms': 5.0, 'livingArea': 6810.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'rentZestimate': 8382, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$380,000 (Oct 6)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'priceChange': -380000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 535600.0, 'lotAreaValue': 56.26, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),,False,False,False,False,,,False,False,,True,False,2022-10-11 08:12:03.919861,Listing provided by NEREN,,,,,,,
621,56495444,56495444,,https://photos.zillowstatic.com/fp/ec121aa842e60da2415c3fcca335cab7-p_e.jpg,True,https://www.zillow.com/homedetails/10-Ballard-Ter-Lexington-MA-02420/56495444_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"10 Ballard Ter, Lexington, MA 02420",10 Ballard Ter,Lexington,MA,02420,False,4,3.0,3703.0,"{'latitude': 42.465153, 'longitude': -71.236626}",False,"{'type': 'DAYS_ON', 'text': '14 days on Zillow'}",,"{'homeInfo': {'zpid': 56495444, 'streetAddress': '10 Ballard Ter', 'zipcode': '02420', 'city': 'Lexington', 'state': 'MA', 'latitude': 42.465153, 'longitude': -71.236626, 'price': 1995000.0, 'bathrooms': 3.0, 'bedrooms': 4.0, 'livingArea': 3703.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2032800, 'rentZestimate': 7196, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1354000.0, 'lotAreaValue': 0.38, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),2032800.0,False,False,False,False,William Raveis R.E. & Home Services,Lori Talanian,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
622,56922812,56922812,,https://photos.zillowstatic.com/fp/c99a604ec1dd3219d3d8a4aeff60b3a6-p_e.jpg,True,https://www.zillow.com/homedetails/104-Goodhue-St-South-Hamilton-MA-01982/56922812_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"104 Goodhue St, South Hamilton, MA 01982",104 Goodhue St,South Hamilton,MA,01982,False,4,5.0,4189.0,"{'latitude': 42.653957, 'longitude': -70.86226}",False,"{'type': 'DAYS_ON', 'text': '44 days on Zillow'}",,"{'homeInfo': {'zpid': 56922812, 'streetAddress': '104 Goodhue St', 'zipcode': '01982', 'city': 'South Hamilton', 'state': 'MA', 'latitude': 42.653957, 'longitude': -70.86226, 'price': 1995000.0, 'bathrooms': 5.0, 'bedrooms': 4.0, 'livingArea': 4189.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2044900, 'rentZestimate': 8220, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 653800.0, 'lotAreaValue': 0.0, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),2044900.0,False,False,False,False,Posh Properties,George Vamvouklis,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
623,56927808,56927808,,https://photos.zillowstatic.com/fp/9a9244b055058eb44e3fc92f9aa685a8-p_e.jpg,True,https://www.zillow.com/homedetails/28-Pineswamp-Rd-Ipswich-MA-01938/56927808_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"28 Pineswamp Rd, Ipswich, MA 01938",28 Pineswamp Rd,Ipswich,MA,01938,False,6,7.0,6639.0,"{'latitude': 42.680916, 'longitude': -70.85456}",False,"{'type': 'DAYS_ON', 'text': '66 days on Zillow'}",,"{'homeInfo': {'zpid': 56927808, 'streetAddress': '28 Pineswamp Rd', 'zipcode': '01938', 'city': 'Ipswich', 'state': 'MA', 'latitude': 42.680916, 'longitude': -70.85456, 'price': 1995000.0, 'bathrooms': 7.0, 'bedrooms': 6.0, 'livingArea': 6639.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 2052927, 'rentZestimate': 8220, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1458800.0, 'lotAreaValue': 4.2, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),2052927.0,False,False,False,False,eXp Realty,Sonia Johnson,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
624,56942261,56942261,,https://photos.zillowstatic.com/fp/693c114098c762c84c2f7626c0567599-p_e.jpg,True,https://www.zillow.com/homedetails/2-Bradlees-End-Marblehead-MA-01945/56942261_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"2 Bradlees End, Marblehead, MA 01945",2 Bradlees End,Marblehead,MA,01945,False,4,5.0,4476.0,"{'latitude': 42.517956, 'longitude': -70.85502}",False,"{'type': 'PRICE_REDUCTION', 'text': '$255,000 (Oct 4)'}",,"{'homeInfo': {'zpid': 56942261, 'streetAddress': '2 Bradlees End', 'zipcode': '01945', 'city': 'Marblehead', 'state': 'MA', 'latitude': 42.517956, 'longitude': -70.85502, 'price': 1995000.0, 'datePriceChanged': 1664866800000, 'bathrooms': 5.0, 'bedrooms': 4.0, 'livingArea': 4476.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1938000, 'rentZestimate': 10100, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$255,000 (Oct 4)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'priceChange': -255000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1627500.0, 'lotAreaValue': 0.86, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),1938000.0,False,False,False,False,William Raveis R.E. & Home Services,Jack Attridge,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
625,56942496,56942496,,https://photos.zillowstatic.com/fp/016daaaed9dfc7c9c2be867899ee0b8c-p_e.jpg,True,https://www.zillow.com/homedetails/10-Faye-Cir-Marblehead-MA-01945/56942496_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"10 Faye Cir, Marblehead, MA 01945",10 Faye Cir,Marblehead,MA,01945,False,4,4.0,4107.0,"{'latitude': 42.49314, 'longitude': -70.84412}",False,"{'type': '3D_HOME', 'text': '3D Tour'}",,"{'homeInfo': {'zpid': 56942496, 'streetAddress': '10 Faye Cir', 'zipcode': '01945', 'city': 'Marblehead', 'state': 'MA', 'latitude': 42.49314, 'longitude': -70.84412, 'price': 1995000.0, 'datePriceChanged': 1658214000000, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 4107.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1964724, 'rentZestimate': 8233, 'listing_sub_type': {'is_FSBA': True}, 'priceReduction': '$254,000 (Jul 19)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'priceChange': -254000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1759300.0, 'lotAreaValue': 10018.8, 'lotAreaUnit': 'sqft'}}",False,False,False,ForSale,For Sale (Broker),1964724.0,False,True,False,False,Compass,Bill Willis Jr.,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
626,56957319,56957319,,https://photos.zillowstatic.com/fp/4d0be5ded9f012105182e38aa9087ead-p_e.jpg,True,https://www.zillow.com/homedetails/3-Doctors-Run-Rockport-MA-01966/56957319_zpid/,FOR_SALE,House for sale,$,"$1,995,000",1995000,"3 Doctors Run, Rockport, MA 01966",3 Doctors Run,Rockport,MA,01966,False,4,4.0,4575.0,"{'latitude': 42.66233, 'longitude': -70.62855}",False,"{'type': 'DAYS_ON', 'text': '24 days on Zillow'}",,"{'homeInfo': {'zpid': 56957319, 'streetAddress': '3 Doctors Run', 'zipcode': '01966', 'city': 'Rockport', 'state': 'MA', 'latitude': 42.66233, 'longitude': -70.62855, 'price': 1995000.0, 'bathrooms': 4.0, 'bedrooms': 4.0, 'livingArea': 4575.0, 'homeType': 'SINGLE_FAMILY', 'homeStatus': 'FOR_SALE', 'daysOnZillow': -1, 'isFeatured': False, 'shouldHighlight': False, 'zestimate': 1995000, 'rentZestimate': 8255, 'listing_sub_type': {'is_FSBA': True}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_SALE', 'priceForHDP': 1995000.0, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'taxAssessedValue': 1068900.0, 'lotAreaValue': 0.6599999999999999, 'lotAreaUnit': 'acres'}}",False,False,False,ForSale,For Sale (Broker),1995000.0,False,False,False,False,Compass,Amanda Armstrong Group,True,False,,True,False,2022-10-11 08:12:03.919861,,,,,,,,
